id,GEOID10,Total:,Speak only English,Spanish or Spanish Creole:,"Speak English ""very well""","Speak English less than ""very well""","French (incl. Patois, Cajun):",French Creole:,Italian:,Portuguese or Portuguese Creole:,German:,Yiddish:,Other West Germanic languages:,Scandinavian languages:,Greek:,Russian:,Polish:,Serbo-Croatian:,Other Slavic languages:,Armenian:,Persian:,Gujarati:,Hindi:,Urdu:,Other Indic languages:,Other Indo-European languages:,Chinese:,Japanese:,Korean:,"Mon-Khmer, Cambodian:",Hmong:,Thai:,Laotian:,Vietnamese:,Other Asian languages:,Tagalog:,Other Pacific Island languages:,Navajo:,Other Native North American languages:,Hungarian:,Arabic:,Hebrew:,African languages:,Other and unspecified languages:,"$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more",ApproxAvgIncome,LI1207_AVG,LI0308_AVG,LI0708_AVG,LI1108_AVG,LI0309_AVG,LI1009_AVG,LI0410_AVG,LI0311_AVG,LI1011_AVG,LI0412_AVG,LI1112_AVG,LI0913_AVG,LI_AVG,RB_CUSTMR
352,42101036600,842,1117,18,0,0,17,0,0,22,12,0,0,0,0,7,0,0,36,0,0,0,0,0,122,0,28,0,55,19,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,16,9,0,8,14,20,109,95,120,104,155,171,119197.8287,2.04,1.44,1.92,1.39,1.67,1.4,1.43,1.32,2.16,1.97,1.52,1.53,1.649166667,12
375,42101980200,26,231,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,9,0,7,114230.7692,1.39,1.15,1.42,1.34,1.3,1.24,1.53,1.17,1.18,1.33,1.05,1.23,1.2775,38
369,42101038700,647,1908,22,0,0,27,0,49,0,29,0,5,0,0,9,0,0,0,0,0,0,0,13,12,0,0,21,0,5,0,5,0,0,0,0,12,0,0,0,0,4,0,0,17,9,0,15,21,13,42,8,14,73,70,41,66,69,164,111953.3762,1.5,1.6,1.9,1.1,1.6,2.2,1.2,1.6,1.5,2.5,1,1.73,1.619166667,175
17,42101001201,1937,2990,78,0,0,168,0,67,55,21,0,0,31,0,0,0,13,0,0,0,0,61,0,0,0,18,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,13,0,8,8,64,34,57,56,88,195,221,337,152,173,416,111374.8628,1.64,1.74,2.35,1.92,2.15,1.54,1.91,1.55,1.66,1.78,1.73,1.57,1.795,252
13,42101001001,1433,1922,85,0,0,28,0,60,0,0,11,24,0,16,22,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,17,16,0,0,6,27,26,21,11,28,84,82,106,107,169,92,96,111,382,110174.3323,1.75,1.68,1.69,1.44,1.52,1.48,1.47,1.38,1.71,1.97,1.84,1.45,1.615,99
368,42101038600,603,1297,14,0,0,25,0,0,0,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,18,0,24,66,15,14,18,21,35,52,57,52,51,165,109940.4762,1.49,1.64,1.85,1.2,1.57,2.09,1.3,1.47,1.47,2.26,1,1.63,1.580833333,119
367,42101038500,826,1587,18,0,0,12,0,0,0,23,0,0,0,0,16,8,0,0,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,53,0,0,0,0,0,0,15,0,0,23,8,0,48,40,9,5,22,61,55,119,68,48,64,223,109117.2762,1.5,1.6,1.9,1.1,1.6,2.2,1.2,1.6,1.5,2.5,1,1.73,1.619166667,143
349,42101036400,53,287,35,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,4,0,3,3,4,9,4,13,107924.5283,1.23,1,1.32,1.22,1.22,1.1,1.31,1.1,1.24,1.1,1,1.11,1.1625,19
212,42101023100,541,939,28,0,0,42,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,30,5,0,9,14,0,54,37,48,57,55,44,142,107920.5176,1.5,1.6,1.9,1.1,1.6,2.2,1.2,1.6,1.5,2.5,1,1.73,1.619166667,85
14,42101001002,1837,2712,104,0,0,47,0,65,0,86,0,0,0,0,0,0,0,3,0,0,0,13,24,0,0,14,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,41,71,9,48,58,86,19,110,214,204,195,45,196,452,105325.9053,1.8,1.2,1.62,1.32,1.41,1.4,1.54,1.37,1.7,1.92,1.78,1.51,1.5475,168
10,42101000804,2244,2335,230,0,0,72,0,53,38,0,0,15,0,0,72,11,0,0,0,14,0,0,0,0,0,50,0,0,0,0,0,0,139,0,6,0,0,0,0,38,0,15,0,43,66,51,53,40,130,44,73,137,210,195,247,133,137,421,98338.38384,1.8,1.6,1.5,1.4,1.35,1.25,1.55,1.3,1.55,2.1,2.1,2.17,1.639166667,9
130,42101013601,1282,2023,48,0,0,23,0,18,34,21,0,0,0,64,0,24,0,44,18,0,0,0,0,0,0,14,0,70,8,0,0,0,11,0,0,0,0,0,0,26,0,0,0,35,28,12,13,33,17,48,20,65,154,218,179,88,216,145,98253.34382,2.5,2.06,1.6,1.34,1.35,1.24,1.6,1.35,1.69,1.68,1.63,2.13,1.680833333,264
214,42101023600,1174,2808,68,0,0,40,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,26,0,29,15,99,13,25,43,41,34,49,125,161,101,87,126,194,95398.42382,1.5,1.8,1.7,1.6,1.5,1.7,1.7,1,1.4,1.4,1,1.27,1.464166667,243
23,42101001700,1415,2302,204,0,0,0,0,13,0,20,0,0,0,0,0,27,0,51,0,0,12,0,0,0,0,79,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,15,27,42,13,90,53,94,141,141,146,168,89,165,197,94308.47212,2.5,1.9,2.5,1.5,2.2,1.4,1.2,1.2,3.1,2.1,1,1.6,1.85,272
8,42101000801,1014,1387,0,0,0,13,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,29,0,0,0,66,0,10,0,0,0,0,15,71,0,0,0,0,0,0,0,0,0,0,26,8,63,107,41,41,16,20,74,121,67,54,197,104,93125.6656,1.32,1.44,2.3,1.5,2.1,1.23,1.72,1.19,1.22,1.7,1.79,1.51,1.585,43
353,42101036700,1205,2038,92,0,0,24,0,0,16,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,27,8,0,0,0,0,0,0,0,0,43,29,8,46,6,25,63,10,146,119,236,101,114,76,171,90771.16513,1.7,1.11,1.5,1.3,1.3,1.4,1.59,1.4,1.5,1.89,1.89,1.49,1.505833333,200
366,42101038400,896,2110,95,0,0,10,0,22,0,10,0,0,0,0,0,0,10,0,0,0,18,0,0,0,0,0,14,0,0,0,6,0,0,0,37,0,0,0,20,0,0,0,0,19,40,9,49,41,43,28,5,48,100,82,97,31,151,91,90227.81775,1.4,1.3,1.6,1.59,1.1,1.1,1.79,1,1.3,1.4,1,1.2,1.315,192
128,42101013402,1406,2507,117,0,0,24,0,0,0,15,0,0,0,0,38,0,0,0,0,18,0,0,0,0,0,26,0,51,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,57,44,58,48,64,65,55,128,90,169,94,74,150,179,88913.72549,1.56,1.5,2.08,1.47,1.88,1.22,1.64,1.22,1.36,1.8,1.88,1.66,1.605833333,166
24,42101001800,1325,2276,177,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,41,84,35,28,72,11,50,70,117,126,96,128,55,171,176,88809.52381,2.45,2.15,3.12,1.78,2.85,2,1.52,1.33,2.96,2.06,1.06,1.43,2.059166667,267
213,42101023500,560,1001,9,0,0,0,0,0,38,30,0,0,0,0,0,36,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,10,0,16,15,59,47,20,24,29,135,36,15,12,95,88079.92203,1.52,1.81,1.72,1.59,1.52,1.73,1.7,1.06,1.41,1.4,1.01,1.26,1.4775,48
231,42101025500,1096,2393,177,0,0,19,0,0,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,17,70,36,29,60,31,0,48,93,95,144,53,123,130,110,87617.90183,1.5,1.6,1.9,1.1,1.6,2.2,1.2,1.6,1.5,2.5,1,1.73,1.619166667,245
2,42101000300,1854,2655,257,0,0,20,0,12,0,9,0,8,9,17,7,0,0,0,0,0,0,18,0,8,3,144,0,102,0,0,0,0,0,49,8,0,0,0,0,10,0,0,0,113,54,60,54,49,106,91,33,67,133,206,154,141,107,258,87484.62485,1.51,1.48,1.74,1.43,1.59,1.22,1.6,1.27,1.37,1.97,2,1.97,1.595833333,78
9,42101000803,2602,3218,0,0,0,0,0,16,0,31,0,0,51,0,49,0,0,0,0,16,0,46,0,31,0,19,12,21,0,0,0,0,0,87,0,0,0,0,0,12,0,0,0,148,89,97,254,54,49,99,159,113,128,294,244,97,268,403,87443.91026,1.3,1.4,1.69,1.42,1.56,1.2,1.62,1.27,1.27,2,2.02,2.04,1.565833333,54
0,42101000100,2143,2732,152,0,0,57,15,13,0,21,0,0,41,0,4,13,0,0,0,0,0,11,0,0,0,46,0,0,11,0,0,0,0,14,11,16,0,0,0,0,26,0,0,60,13,24,0,84,52,47,93,146,319,392,188,130,212,159,86591.97499,1.68,1.27,1.5,1.33,1.31,1.41,1.56,1.4,1.5,1.91,1.91,1.48,1.521666667,56
18,42101001202,2839,4213,338,0,0,56,0,0,0,52,0,0,7,0,0,12,0,7,0,14,67,19,0,0,0,98,0,0,0,0,0,0,14,0,0,0,0,0,0,0,22,28,0,35,128,77,63,154,124,79,256,153,363,241,168,140,242,371,85323.82421,1.87,1.87,2.01,1.73,1.93,1.42,1.72,1.58,1.79,2.06,1.94,2.27,1.849166667,175
354,42101036900,592,3619,266,18,0,27,0,15,23,25,4,0,0,4,108,0,0,13,0,0,98,86,56,25,0,534,27,241,0,0,27,0,36,76,119,0,0,17,0,148,15,0,18,17,32,0,31,27,0,10,22,31,59,32,22,18,68,45,83973.42995,2,2.79,2.4,1.7,2.3,2.4,2.59,1.11,2.01,1.7,1.7,1.98,2.056666667,4
16,42101001102,1512,2171,18,0,0,21,0,13,0,11,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,54,39,0,0,0,0,0,13,0,0,12,80,39,14,52,104,81,23,186,119,176,91,118,64,191,83862.96296,1.87,2.04,2.07,1.6,1.91,1.63,1.45,1.37,1.99,2.02,1.75,1.4,1.758333333,134
211,42101022000,714,1424,108,0,0,11,0,0,0,18,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,8,18,0,0,0,0,0,23,0,0,0,20,27,0,0,0,10,47,15,48,21,8,42,32,61,41,54,96,75,78,49,83264.40177,1.4,1.3,1.6,1.6,1.1,1.1,1.8,1,1.3,1.4,1,1.2,1.316666667,128
320,42101034400,2534,6133,84,0,0,0,0,79,22,0,0,0,0,46,115,10,0,12,0,0,179,0,25,43,0,44,0,0,0,0,0,0,0,343,0,0,0,0,0,48,85,0,0,58,104,128,52,159,119,101,112,67,114,330,313,279,364,84,82437.08054,1.45,1,1.39,1.29,1.29,1.1,1.5,1.15,1.04,1.49,1,1.2,1.241666667,588
21,42101001500,1300,1966,176,0,0,38,5,44,0,8,0,0,30,47,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0,55,40,45,18,56,48,39,58,108,117,164,119,165,91,99,82426.35025,2.43,2.19,3.05,1.77,2.79,2,1.51,1.34,2.92,2.05,1.05,1.44,2.045,239
336,42101035602,1239,2307,75,0,0,0,0,48,39,1,0,0,0,0,204,41,0,32,0,0,0,62,0,21,0,66,0,38,0,0,0,0,2,456,34,0,0,0,0,0,25,0,0,35,55,32,87,0,10,33,0,212,163,117,95,99,85,124,82162.16216,1.4,1,1.5,1.5,1.4,1.1,1.5,1.1,1.1,1.7,1,1.1,1.283333333,231
22,42101001600,1100,1881,18,0,0,0,0,11,0,0,0,0,0,0,0,16,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,16,0,44,31,41,29,85,39,83,170,142,52,66,132,71,81583.41658,2.5,1.9,2.5,1.5,2.2,1.4,1.2,1.2,3.1,2.1,1,1.6,1.85,220
131,42101013602,1796,3176,37,0,0,68,0,34,0,0,0,0,0,29,10,25,0,24,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,53,8,0,101,56,19,13,73,35,91,60,185,174,294,235,114,142,141,81534.91056,2.62,2.17,1.7,1.4,1.43,1.28,1.67,1.45,1.75,1.54,1.47,2.17,1.720833333,378
357,42101037500,1532,3332,131,0,0,34,0,97,0,27,5,0,0,0,9,9,0,0,5,0,12,7,0,7,50,37,0,0,0,0,0,0,0,0,12,0,0,0,0,65,157,72,0,32,94,56,59,30,65,43,43,85,149,190,208,47,98,131,79827.06767,1.8,2.7,2.2,1.5,1.8,1.3,1.8,1.2,2,1.8,1.4,1.71,1.7675,146
127,42101013401,1495,2026,57,0,0,0,0,25,0,36,0,0,0,0,32,0,0,0,0,0,0,57,22,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,73,80,74,39,32,82,47,64,115,179,159,127,84,101,166,79423.3474,2.31,1.81,1.5,1.39,1.3,1.29,1.5,1.3,1.79,2.08,2.07,2.13,1.705833333,91
19,42101001300,2428,4784,46,0,0,65,0,15,0,0,0,0,15,0,0,13,0,15,0,0,21,0,0,55,23,51,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,75,117,171,126,60,48,98,13,215,192,345,113,179,175,226,79112.86577,2.49,2.6,2.79,3.08,2.49,2.49,2.5,2.38,2.79,1.79,1.4,1.21,2.334166667,621
20,42101001400,2088,3578,59,0,0,23,42,0,36,43,0,22,0,14,43,31,0,0,0,0,0,9,0,0,26,98,0,0,0,0,38,0,0,23,8,0,0,0,0,0,0,0,0,117,81,164,155,89,85,77,16,175,65,213,198,160,41,294,78943.00518,2.51,2.75,3.35,2.6,3.4,1.94,2.25,2.34,2.62,1.95,1.52,2.55,2.481666667,313
351,42101036502,1387,3352,80,0,0,0,0,0,23,19,0,0,0,15,72,0,0,15,0,0,0,13,0,28,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,11,8,33,47,77,61,24,47,167,117,267,192,132,109,37,78577.8781,1.3,1,1.2,1.1,1.1,1.1,1.5,1.1,1,1.1,1,1.1,1.133333333,292
6,42101000600,639,1258,66,0,0,4,0,0,0,0,0,0,0,11,32,18,0,0,0,0,0,46,0,0,0,64,4,20,0,0,0,0,0,21,0,0,0,0,0,0,0,16,0,14,12,0,3,38,0,11,16,82,100,89,54,28,6,51,78313.49206,1.73,1.96,1.54,1.5,1.76,1.54,1.4,1.49,1.59,1.81,1.81,1.58,1.6425,8
202,42101021100,1001,1899,38,0,0,21,0,0,0,14,0,0,0,0,0,33,0,0,0,0,0,7,0,0,37,12,0,17,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,19,43,19,0,0,20,70,52,123,108,159,118,44,129,17,77806.73181,1.4,1.49,1.3,1.2,1.2,1.2,1.8,1.09,1.3,1.49,1,1.1,1.2975,175
370,42101038800,1668,2615,149,0,0,118,0,27,0,25,0,0,0,10,17,0,0,0,0,0,0,22,0,45,0,19,0,0,0,0,0,0,0,0,29,0,0,0,0,23,17,10,0,126,57,89,49,19,20,38,103,78,137,241,179,204,135,67,77684.8249,1.5,1.76,1.73,1.51,1.51,1.78,1.61,1.09,1.41,1.58,1,1.34,1.485,399
331,42101035200,1663,3789,203,0,0,0,0,35,0,11,0,0,0,7,0,0,0,68,0,0,0,0,0,0,13,243,0,0,50,0,0,0,0,46,0,0,0,0,0,0,0,20,0,48,77,90,42,55,85,16,53,109,108,266,273,172,104,58,77130.46272,1.09,1.09,1.59,1.69,1.39,1.29,1.7,1.19,1.59,1.2,1,1.19,1.334166667,447
210,42101021900,708,1274,6,0,0,0,0,18,0,0,0,5,0,0,0,0,0,26,0,0,0,0,14,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,54,14,17,0,18,31,25,42,36,49,135,58,118,43,14,76865.44343,1.4,1.3,1.6,1.6,1.1,1.1,1.8,1,1.3,1.4,1,1.2,1.316666667,81
232,42101025600,1107,2469,90,0,0,0,0,0,0,0,0,8,0,0,22,0,0,0,0,0,0,0,0,0,0,8,8,11,0,0,0,0,14,0,0,10,0,0,0,0,51,0,0,75,31,55,7,36,12,54,23,82,185,148,90,82,121,41,75897.31286,1.5,1.6,1.9,1.1,1.6,2.2,1.2,1.6,1.5,2.5,1,1.73,1.619166667,230
25,42101001900,1255,2261,114,0,0,12,0,8,15,13,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,25,0,0,0,0,15,24,21,17,0,46,6,98,27,45,27,55,34,127,141,192,65,31,71,110,75762.7907,2.51,2.75,3.35,2.6,3.4,1.94,2.23,2.34,2.62,1.95,1.52,2.54,2.479166667,279
197,42101020600,906,1761,62,0,0,5,0,5,0,0,0,0,0,0,0,7,0,0,10,0,5,0,0,38,0,25,0,10,0,0,0,0,0,12,0,6,0,0,0,0,0,27,0,43,60,16,60,80,14,24,20,39,140,40,38,34,69,84,74178.71222,1.7,2.2,2.49,1.5,2.29,1.4,1.21,1.3,1.5,1.3,1.2,1.21,1.608333333,78
208,42101021700,2378,5146,108,0,0,23,0,237,0,17,0,0,0,1,0,23,0,0,0,0,0,0,0,33,59,57,0,0,0,0,1,0,0,0,27,0,0,0,13,40,0,0,0,92,80,51,61,131,114,145,101,203,388,310,196,111,204,123,72850.64935,1.42,1.32,1.57,1.57,1.14,1.12,1.82,1,1.34,1.4,1,1.2,1.325,531
15,42101001101,1904,2718,133,0,0,30,0,0,0,4,0,0,22,11,0,0,0,54,0,0,0,0,0,22,0,19,10,29,0,0,0,0,0,9,0,4,0,0,0,0,11,0,0,132,129,102,0,62,32,56,59,96,199,245,109,221,78,85,71968.84735,1.98,2.02,1.79,1.52,2.17,1.71,1.4,1.54,1.89,1.71,1.43,1.71,1.739166667,127
206,42101021500,1585,2820,71,0,0,0,0,33,0,41,0,0,0,0,0,60,0,0,0,84,0,0,0,10,7,112,0,31,0,0,0,0,0,12,0,0,0,0,0,67,0,12,0,48,83,48,33,33,98,76,13,197,207,283,184,72,100,61,71386.71875,1.49,1.39,1.5,1.5,1.29,1.19,1.89,1,1.49,1.4,1,1.2,1.361666667,277
137,42101014200,1664,2520,398,0,0,9,10,9,0,0,0,0,0,26,0,0,9,50,0,0,0,0,0,24,0,0,0,10,0,0,0,0,41,0,0,7,0,0,0,0,63,19,0,106,98,10,9,45,68,58,94,124,212,288,143,181,108,25,71306.56469,2.4,2.3,2,1.9,1.7,1.9,1.3,1.7,1.6,1.6,1.5,1.08,1.748333333,256
203,42101021200,922,1859,85,0,0,0,0,0,0,10,0,0,0,0,0,14,0,31,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,40,23,23,70,25,33,29,61,95,120,112,109,32,17,71121.95122,1.5,1.4,1.5,1.5,1.3,1.2,1.9,1,1.5,1.4,1,1.2,1.366666667,130
350,42101036501,2218,4179,273,0,30,5,0,10,0,0,0,51,0,0,420,56,0,56,0,31,38,0,0,18,15,0,0,15,0,0,0,0,0,0,30,0,0,0,30,74,0,5,30,241,116,64,95,140,0,108,146,69,172,305,53,255,142,133,70924.47278,1.3,1,1.2,1.1,1.1,1.1,1.5,1.1,1,1.1,1,1.1,1.133333333,232
1,42101000200,943,844,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1005,0,0,0,0,0,0,21,8,0,0,0,0,0,0,0,0,0,23,9,49,42,106,63,0,74,73,28,89,122,56,72,30,70711.72249,1.73,1.97,1.55,1.5,1.75,1.55,1.4,1.49,1.6,1.81,1.81,1.58,1.645,21
115,42101011700,363,1994,29,0,0,53,0,54,0,34,0,0,12,0,0,0,0,0,0,0,0,10,32,0,0,12,12,11,0,0,0,0,0,27,0,0,0,0,0,6,3,0,0,0,6,43,9,3,0,19,26,47,20,37,26,28,10,17,70515.46392,1.8,2.7,2.2,1.5,1.8,1.3,1.8,1.2,2,1.8,1.4,1.71,1.7675,99
123,42101012500,2751,3148,144,0,0,16,0,0,39,0,17,14,0,0,15,0,0,0,0,0,13,266,0,29,0,160,0,107,0,0,0,0,44,75,0,0,0,0,0,0,0,0,0,69,45,195,103,186,10,87,150,304,210,339,79,188,200,107,70433.53873,1.8,1.6,1.89,1.45,1.69,1.25,1.6,1.25,1.5,1.9,1.95,1.81,1.640833333,42
129,42101013500,1363,2633,147,0,0,47,0,7,7,7,0,0,0,0,7,35,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,116,31,78,83,16,28,47,105,143,160,103,90,85,117,74,70356.58307,1.73,1.61,2,1.5,1.8,1.3,1.63,1.27,1.5,1.87,1.92,1.79,1.66,460
339,42101035800,2256,3061,83,0,0,16,0,28,363,41,0,0,0,0,1135,24,0,430,0,0,0,267,0,0,0,63,0,0,59,0,0,0,0,206,49,17,0,0,0,21,0,0,0,95,89,55,142,79,74,121,175,220,96,351,182,239,155,47,70009.43396,1.3,1,1.22,1.13,1.12,1.1,1.5,1.1,1,1.14,1,1.1,1.1425,392
233,42101025700,1653,2698,179,0,0,43,0,14,0,30,0,0,0,0,7,0,0,0,0,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,112,40,85,15,65,116,86,88,134,198,268,84,108,111,86,69946.74185,1.5,1.6,1.9,1.1,1.6,2.2,1.2,1.6,1.5,2.5,1,1.73,1.619166667,127
200,42101020900,1233,2547,95,0,0,0,0,0,35,9,0,0,0,0,8,19,0,0,15,0,0,0,0,0,0,30,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,39,90,60,70,46,18,115,16,53,194,162,9,112,93,53,68946.90265,1.4,1.5,1.3,1.2,1.2,1.2,1.8,1.1,1.3,1.5,1,1.1,1.3,185
201,42101021000,2167,4536,50,0,0,0,0,18,0,33,0,0,0,0,0,49,17,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,151,106,84,21,140,29,65,93,204,241,319,216,120,213,21,68531.88334,1.42,1.47,1.34,1.26,1.22,1.2,1.82,1.07,1.34,1.47,1,1.12,1.310833333,313
198,42101020700,2280,5036,64,0,0,47,0,17,0,0,0,0,0,0,0,18,0,0,11,0,11,0,0,0,0,8,0,70,0,0,0,0,47,0,0,0,0,0,0,0,15,0,0,98,150,34,131,71,71,98,217,112,288,328,290,228,44,82,68450.0446,1.69,2.18,2.47,1.49,2.27,1.39,1.21,1.29,1.49,1.3,1.19,1.2,1.5975,482
344,42101036202,2247,5492,192,0,0,34,0,43,0,77,0,0,0,0,88,14,0,12,0,0,26,9,49,24,0,91,0,0,0,0,0,0,31,13,0,0,0,0,0,0,0,0,0,65,47,197,87,83,128,77,60,166,282,329,413,127,113,32,68286.49139,1.08,1,1.22,1.24,1.18,1.15,1.54,1.1,1.34,1.15,1,1.14,1.178333333,606
3,42101000401,1632,1557,29,0,0,7,0,49,0,42,0,0,0,25,10,0,0,0,0,0,0,0,0,29,0,357,28,17,0,0,0,0,0,0,0,38,0,0,0,0,31,0,0,120,55,118,127,73,13,27,31,80,166,83,57,113,65,108,67993.52751,1.3,1.4,2.1,1.47,1.93,1.2,1.67,1.22,1.22,1.79,1.87,1.67,1.57,6
234,42101025800,739,1483,27,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,4,53,55,33,48,30,38,20,55,98,52,80,67,38,25,67923.85057,1.48,1.62,1.91,1.12,1.61,2.16,1.2,1.56,1.53,2.46,1,1.71,1.613333333,109
325,42101034702,1445,2954,90,0,0,10,0,89,222,24,24,0,0,50,144,57,17,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,88,0,0,0,0,0,69,0,0,0,89,41,8,133,76,58,111,48,103,192,230,116,65,88,69,67655.92151,1,1,1.4,1.5,1.3,1.3,1.7,1.2,1.3,1.4,1,1.13,1.269166667,282
12,42101000902,1373,1644,26,0,0,27,0,19,6,0,12,8,0,66,0,0,0,0,0,19,0,0,2,0,0,325,44,14,0,12,0,0,49,5,0,0,0,0,0,13,0,2,0,266,87,14,25,25,72,37,16,169,41,81,35,40,33,171,67423.56115,1.63,2.07,1.51,1.5,1.48,1.51,1.4,1.42,1.52,1.96,1.96,1.44,1.616666667,41
4,42101000402,2307,2565,63,0,0,32,0,23,45,0,30,0,16,47,0,42,0,0,0,0,8,0,0,18,0,16,0,63,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,105,240,115,82,138,44,96,80,136,162,217,182,111,134,124,67085.4527,1.57,1.51,1.5,1.4,1.37,1.22,1.57,1.3,1.43,2.1,2.1,2.18,1.604166667,15
328,42101034803,1674,3802,286,0,0,0,0,40,0,10,0,0,0,0,57,19,0,0,0,0,0,0,0,20,13,59,0,0,0,0,0,0,31,5,31,0,0,0,0,0,0,52,0,71,40,55,72,89,146,107,38,135,235,264,88,102,79,72,66811.04834,1.06,1.06,1.52,1.62,1.36,1.29,1.7,1.19,1.49,1.26,1,1.17,1.31,467
317,42101034000,1084,2103,208,0,0,0,0,0,32,58,0,0,10,0,0,0,0,17,0,0,104,193,0,0,5,49,0,48,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,25,125,23,34,62,35,64,60,97,113,102,107,126,27,35,66241.54589,1.49,1.51,1.47,1.44,1.26,1.16,1.27,1.08,1.12,1.3,1.05,1.18,1.2775,266
314,42101033702,1925,3483,173,0,0,43,0,0,221,12,3,0,0,0,372,0,16,77,0,0,79,41,22,0,31,142,0,33,0,0,0,0,83,186,38,0,0,0,23,90,0,0,0,95,74,13,132,101,65,35,84,175,230,360,278,134,83,0,65979.02098,1.41,1,1.47,1.36,1.28,1.18,1.41,1.2,1.17,1.56,1,1.3,1.278333333,346
33,42101002702,1502,3052,7,0,0,34,0,36,0,25,0,17,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,78,0,0,0,0,0,16,0,0,0,0,0,0,0,0,80,63,57,94,74,35,53,49,207,175,154,116,21,176,24,65914.36865,2.54,2.04,2.5,1.98,2.24,1.64,1.34,1.44,3.1,2.14,1.14,1.6,1.975,308
308,42101033200,903,1949,87,0,0,0,0,31,35,19,0,0,0,0,0,9,0,4,0,0,0,0,0,0,119,115,0,0,0,0,0,0,0,0,23,125,0,0,0,23,0,0,0,66,36,26,31,18,31,61,45,85,77,123,86,68,53,10,65845.58824,1.7,2.2,1.8,1.9,1.7,1.8,1.5,1,1.5,1.3,1.4,1.07,1.5725,269
